iter	Passed	Remaining
5049	189975	186213
5050	190017	186180
5051	190055	186143
5052	190093	186106
5053	190134	186071
5054	190168	186030
5055	190206	185992
5056	190239	185950
5057	190283	185919
5058	190320	185881
5059	190362	185848
5060	190402	185812
5061	190435	185770
5062	190476	185736
5063	190515	185700
5064	190557	185666
5065	190594	185628
5066	190625	185584
5067	190664	185548
5068	190699	185508
5069	190736	185470
5070	190774	185432
5071	190834	185416
5072	190876	185383
5073	190909	185341
5074	190951	185307
5075	190989	185270
5076	191025	185231
5077	191062	185193
5078	191108	185162
5079	191148	185127
5080	191186	185091
5081	191220	185050
5082	191253	185007
5083	191291	184970
5084	191332	184935
5085	191368	184897
5086	191409	184862
5087	191449	184826
5088	191487	184789
5089	191525	184752
5090	191560	184712
5091	191599	184675
5092	191636	184638
5093	191674	184600
5094	191709	184560
5095	191742	184518
5096	191783	184483
5097	191820	184445
5098	191859	184409
5099	191899	184373
5100	191943	184342
5101	191977	184301
5102	192014	184263
5103	192047	184220
5104	192091	184189
5105	192130	184152
5106	192170	184117
5107	192211	184083
5108	192251	184047
5109	192291	184012
5110	192328	183974
5111	192366	183937
5112	192409	183904
5113	192450	183870
5114	192492	183836
5115	192531	183800
5116	192567	183761
5117	192604	183723
5118	192639	183682
5119	192689	183657
5120	192728	183620
5121	192767	183584
5122	192810	183551
5123	192848	183514
5124	192902	183492
5125	192946	183460
5126	192982	183421
5127	193020	183384
5128	193055	183344
5129	193093	183306
5130	193132	183270
5131	193167	183230
5132	193204	183192
5133	193243	183155
5134	193280	183118
5135	193320	183082
5136	193358	183045
5137	193397	183008
5138	193430	182966
5139	193472	182932
5140	193512	182897
5141	193551	182861
5142	193590	182824
5143	193630	182789
5144	193667	182751
5145	193707	182716
5146	193747	182680
5147	193785	182643
5148	193821	182603
5149	193862	182569
5150	193903	182535
5151	193939	182495
5152	193980	182461
5153	194015	182421
5154	194051	182382
5155	194090	182345
5156	194130	182310
5157	194168	182273
5158	194209	182238
5159	194252	182205
5160	194286	182165
5161	194323	182126
5162	194365	182092
5163	194399	182052
5164	194438	182015
5165	194477	181979
5166	194516	181942
5167	194554	181905
5168	194596	181871
5169	194635	181835
5170	194670	181795
5171	194709	181759
5172	194748	181722
5173	194786	181685
5174	194825	181648
5175	194861	181609
5176	194902	181574
5177	194936	181533
5178	194971	181493
5179	195008	181455
5180	195056	181428
5181	195106	181401
5182	195142	181362
5183	195179	181324
5184	195216	181285
5185	195253	181247
5186	195290	181209
5187	195326	181170
5188	195368	181136
5189	195405	181098
5190	195441	181059
5191	195482	181024
5192	195522	180989
5193	195561	180952
5194	195601	180917
5195	195632	180873
5196	195668	180834
5197	195709	180799
5198	195749	180764
5199	195785	180725
5200	195827	180691
5201	195864	180653
5202	195901	180614
5203	195935	180574
5204	195969	180532
5205	196006	180494
5206	196043	180456
5207	196079	180417
5208	196116	180379
5209	196154	180341
5210	196191	180303
5211	196227	180264
5212	196266	180227
5213	196307	180193
5214	196344	180155
5215	196383	180118
5216	196423	180083
5217	196461	180045
5218	196495	180004
5219	196535	179969
5220	196574	179933
5221	196612	179895
5222	196653	179861
5223	196690	179823
5224	196728	179785
5225	196765	179746
5226	196800	179706
5227	196835	179667
5228	196870	179627
5229	196909	179590
5230	196944	179550
5231	196988	179518
5232	197023	179478
5233	197057	179437
5234	197096	179401
5235	197138	179367
5236	197183	179336
5237	197238	179315
5238	197281	179281
5239	197316	179241
5240	197350	179200
5241	197388	179162
5242	197425	179125
5243	197462	179086
5244	197500	179049
5245	197537	179011
5246	197575	178974
5247	197612	178936
5248	197650	178898
5249	197685	178858
5250	197725	178823
5251	197761	178783
5252	197797	178744
5253	197838	178709
5254	197875	178671
5255	197912	178633
5256	197950	178596
5257	197987	178558
5258	198025	178520
5259	198059	178479
5260	198094	178439
5261	198131	178400
5262	198170	178364
5263	198208	178327
5264	198246	178289
5265	198282	178251
5266	198322	178215
5267	198366	178183
5268	198403	178145
5269	198440	178107
5270	198478	178069
5271	198516	178032
5272	198555	177995
5273	198595	177959
5274	198633	177923
5275	198669	177883
5276	198705	177844
5277	198743	177807
5278	198780	177768
5279	198816	177729
5280	198852	177691
5281	198894	177657
5282	198932	177619
5283	198969	177581
5284	199002	177539
5285	199044	177505
5286	199083	177469
5287	199117	177428
5288	199157	177392
5289	199190	177351
5290	199231	177316
5291	199282	177290
5292	199324	177256
5293	199362	177219
5294	199406	177187
5295	199445	177151
5296	199489	177118
5297	199529	177083
5298	199565	177044
5299	199605	177008
5300	199643	176971
5301	199681	176933
5302	199722	176899
5303	199759	176860
5304	199799	176825
5305	199841	176791
5306	199881	176755
5307	199916	176715
5308	199954	176678
5309	199991	176640
5310	200030	176603
5311	200069	176567
5312	200105	176528
5313	200147	176494
5314	200183	176455
5315	200222	176419
5316	200263	176383
5317	200299	176345
5318	200334	176304
5319	200368	176263
5320	200409	176229
5321	200452	176195
5322	200489	176157
5323	200528	176121
5324	200563	176081
5325	200596	176039
5326	200632	176000
5327	200666	175960
5328	200704	175922
5329	200742	175885
5330	200777	175845
5331	200817	175809
5332	200856	175772
5333	200893	175734
5334	200933	175699
5335	200973	175663
5336	201014	175628
5337	201050	175589
5338	201088	175551
5339	201124	175513
5340	201164	175477
5341	201203	175441
5342	201253	175414
5343	201298	175382
5344	201341	175349
5345	201380	175313
5346	201424	175280
5347	201464	175245
5348	201501	175207
5349	201543	175173
5350	201581	175135
5351	201616	175096
5352	201655	175059
5353	201695	175024
5354	201735	174987
5355	201772	174949
5356	201811	174913
5357	201847	174874
5358	201883	174835
5359	201923	174799
5360	201961	174762
5361	202000	174725
5362	202042	174691
5363	202079	174653
5364	202114	174613
5365	202152	174575
5366	202190	174538
5367	202229	174501
5368	202266	174464
5369	202304	174426
5370	202344	174390
5371	202382	174353
5372	202420	174315
5373	202456	174276
5374	202492	174237
5375	202534	174204
5376	202572	174166
5377	202606	174125
5378	202644	174087
5379	202682	174051
5380	202724	174016
5381	202762	173979
5382	202806	173947
5383	202865	173927
5384	202902	173889
5385	202946	173857
5386	202983	173819
5387	203020	173780
5388	203059	173743
5389	203098	173707
5390	203147	173679
5391	203200	173655
5392	203237	173616
5393	203276	173579
5394	203316	173544
5395	203359	173511
5396	203396	173473
5397	203433	173435
5398	203474	173400
5399	203517	173366
5400	203554	173328
5401	203593	173291
5402	203629	173252
5403	203669	173217
5404	203708	173180
5405	203746	173143
5406	203789	173109
5407	203831	173076
5408	203874	173042
5409	203915	173007
5410	203952	172969
5411	203995	172936
5412	204036	172901
5413	204072	172862
5414	204109	172824
5415	204147	172786
5416	204186	172750
5417	204228	172716
5418	204265	172677
5419	204307	172643
5420	204346	172606
5421	204384	172569
5422	204423	172533
5423	204462	172496
5424	204506	172463
5425	204542	172425
5426	204576	172384
5427	204611	172343
5428	204652	172309
5429	204693	172274
5430	204729	172235
5431	204767	172197
5432	204803	172158
5433	204841	172121
5434	204878	172082
5435	204917	172046
5436	204956	172009
5437	204995	171972
5438	205030	171932
5439	205070	171897
5440	205111	171862
5441	205154	171829
5442	205205	171802
5443	205252	171773
5444	205291	171736
5445	205329	171698
5446	205368	171661
5447	205404	171622
5448	205442	171585
5449	205481	171548
5450	205521	171512
5451	205562	171478
5452	205597	171438
5453	205633	171398
5454	205672	171362
5455	205713	171327
5456	205756	171293
5457	205795	171257
5458	205836	171222
5459	205871	171182
5460	205907	171143
5461	205944	171104
5462	205981	171066
5463	206019	171029
5464	206061	170995
5465	206098	170957
5466	206137	170920
5467	206179	170886
5468	206220	170850
5469	206257	170812
5470	206296	170776
5471	206334	170739
5472	206372	170701
5473	206410	170664
5474	206449	170626
5475	206488	170590
5476	206525	170552
5477	206562	170513
5478	206602	170478
5479	206638	170439
5480	206677	170402
5481	206713	170363
5482	206752	170326
5483	206786	170285
5484	206822	170246
5485	206859	170208
5486	206895	170169
5487	206934	170132
5488	206971	170094
5489	207010	170057
5490	207046	170019
5491	207084	169981
5492	207142	169959
5493	207188	169929
5494	207225	169891
5495	207263	169853
5496	207297	169812
5497	207344	169782
5498	207380	169743
5499	207409	169698
5500	207445	169659
5501	207483	169622
5502	207521	169585
5503	207564	169551
5504	207602	169513
5505	207642	169477
5506	207678	169438
5507	207718	169402
5508	207755	169364
5509	207798	169330
5510	207836	169294
5511	207874	169256
5512	207912	169218
5513	207950	169181
5514	207988	169143
5515	208022	169103
5516	208058	169063
5517	208096	169026
5518	208132	168987
5519	208167	168947
5520	208203	168908
5521	208241	168871
5522	208276	168831
5523	208313	168792
5524	208353	168756
5525	208391	168719
5526	208431	168683
5527	208467	168644
5528	208499	168602
5529	208542	168568
5530	208578	168529
5531	208616	168491
5532	208651	168452
5533	208691	168416
5534	208725	168375
5535	208762	168337
5536	208802	168301
5537	208841	168265
5538	208884	168231
5539	208919	168191
5540	208959	168155
5541	209011	168129
5542	209056	168097
5543	209090	168057
5544	209131	168021
5545	209169	167984
5546	209207	167946
5547	209251	167914
5548	209293	167879
5549	209332	167842
5550	209367	167803
5551	209403	167763
5552	209438	167724
5553	209480	167690
5554	209516	167650
5555	209554	167613
5556	209590	167574
5557	209632	167539
5558	209671	167503
5559	209708	167465
5560	209746	167427
5561	209790	167394
5562	209838	167364
5563	209875	167327
5564	209910	167287
5565	209950	167250
5566	209982	167208
5567	210023	167173
5568	210064	167138
5569	210095	167095
5570	210133	167058
5571	210177	167025
5572	210213	166986
5573	210252	166949
5574	210292	166913
5575	210329	166875
5576	210363	166834
5577	210403	166799
5578	210439	166760
5579	210476	166721
5580	210514	166684
5581	210550	166644
5582	210587	166606
5583	210627	166570
5584	210665	166533
5585	210700	166493
5586	210736	166454
5587	210773	166416
5588	210808	166375
5589	210841	166334
5590	210880	166297
5591	210917	166259
5592	210960	166225
5593	211001	166190
5594	211045	166157
5595	211104	166136
5596	211136	166094
5597	211175	166058
5598	211215	166022
5599	211254	165985
5600	211291	165947
5601	211335	165914
5602	211374	165877
5603	211411	165839
5604	211450	165803
5605	211489	165766
5606	211525	165727
5607	211566	165691
5608	211602	165652
5609	211645	165619
5610	211683	165581
5611	211720	165543
5612	211760	165507
5613	211797	165468
5614	211835	165431
5615	211877	165397
5616	211912	165357
5617	211952	165321
5618	211992	165285
5619	212028	165246
5620	212066	165208
5621	212104	165171
5622	212139	165131
5623	212179	165095
5624	212220	165060
5625	212261	165025
5626	212300	164988
5627	212337	164950
5628	212375	164912
5629	212420	164880
5630	212461	164845
5631	212495	164804
5632	212534	164767
5633	212570	164728
5634	212612	164694
5635	212651	164657
5636	212687	164618
5637	212724	164580
5638	212760	164541
5639	212801	164505
5640	212836	164466
5641	212880	164433
5642	212914	164393
5643	212955	164357
5644	212995	164321
5645	213030	164282
5646	213070	164245
5647	213129	164224
5648	213164	164184
5649	213207	164151
5650	213250	164116
5651	213287	164078
5652	213327	164043
5653	213368	164007
5654	213406	163969
5655	213446	163934
5656	213486	163898
5657	213527	163862
5658	213564	163824
5659	213602	163786
5660	213642	163750
5661	213673	163708
5662	213711	163670
5663	213748	163632
5664	213788	163596
5665	213827	163559
5666	213864	163521
5667	213906	163486
5668	213945	163450
5669	213982	163411
5670	214020	163374
5671	214062	163339
5672	214099	163301
5673	214140	163266
5674	214178	163228
5675	214217	163191
5676	214260	163157
5677	214294	163117
5678	214332	163080
5679	214376	163046
5680	214412	163007
5681	214447	162967
5682	214485	162930
5683	214519	162889
5684	214558	162853
5685	214595	162814
5686	214635	162779
5687	214669	162738
5688	214709	162701
5689	214742	162660
5690	214781	162624
5691	214826	162591
5692	214870	162559
5693	214910	162522
5694	214949	162486
5695	214990	162450
5696	215030	162414
5697	215067	162376
5698	215112	162344
5699	215153	162308
5700	215199	162277
5701	215239	162241
5702	215279	162204
5703	215328	162176
5704	215366	162138
5705	215406	162102
5706	215449	162068
5707	215489	162032
5708	215529	161996
5709	215567	161958
5710	215606	161921
5711	215647	161886
5712	215685	161848
5713	215724	161812
5714	215761	161774
5715	215802	161738
5716	215838	161699
5717	215870	161657
5718	215909	161620
5719	215949	161584
5720	215987	161547
5721	216024	161509
5722	216064	161472
5723	216098	161431
5724	216135	161393
5725	216169	161353
5726	216217	161323
5727	216264	161292
5728	216303	161255
5729	216337	161214
5730	216370	161173
5731	216407	161135
5732	216449	161100
5733	216485	161061
5734	216525	161025
5735	216560	160985
5736	216596	160946
5737	216633	160908
5738	216675	160873
5739	216710	160833
5740	216749	160797
5741	216782	160755
5742	216825	160722
5743	216859	160681
5744	216901	160646
5745	216937	160607
5746	216974	160569
5747	217011	160530
5748	217048	160492
5749	217087	160455
5750	217120	160414
5751	217160	160378
5752	217196	160339
5753	217238	160304
5754	217275	160266
5755	217312	160228
5756	217351	160191
5757	217386	160151
5758	217427	160116
5759	217464	160078
5760	217502	160040
5761	217538	160001
5762	217577	159964
5763	217612	159924
5764	217650	159887
5765	217687	159848
5766	217722	159809
5767	217760	159771
5768	217799	159734
5769	217831	159692
5770	217867	159653
5771	217907	159617
5772	217944	159579
5773	217978	159539
5774	218020	159504
5775	218056	159465
5776	218092	159425
5777	218137	159393
5778	218174	159355
5779	218215	159319
5780	218250	159280
5781	218284	159239
5782	218344	159218
5783	218388	159185
5784	218428	159148
5785	218469	159113
5786	218506	159075
5787	218543	159036
5788	218579	158997
5789	218618	158960
5790	218655	158922
5791	218689	158882
5792	218725	158843
5793	218761	158804
5794	218794	158762
5795	218831	158724
5796	218870	158688
5797	218912	158653
5798	218953	158617
5799	218991	158579
5800	219031	158544
5801	219068	158505
5802	219106	158468
5803	219143	158429
5804	219176	158388
5805	219220	158354
5806	219255	158315
5807	219296	158279
5808	219333	158241
5809	219375	158207
5810	219414	158170
5811	219455	158134
5812	219495	158098
5813	219533	158061
5814	219564	158018
5815	219601	157980
5816	219639	157942
5817	219679	157906
5818	219712	157865
5819	219748	157826
5820	219789	157790
5821	219824	157750
5822	219855	157708
5823	219889	157667
5824	219928	157630
5825	219965	157593
5826	220000	157553
5827	220033	157512
5828	220073	157475
5829	220115	157441
5830	220154	157404
5831	220200	157372
5832	220258	157349
5833	220298	157312
5834	220340	157278
5835	220379	157241
5836	220420	157205
5837	220460	157170
5838	220498	157132
5839	220536	157094
5840	220572	157055
5841	220609	157016
5842	220650	156981
5843	220689	156944
5844	220728	156907
5845	220766	156870
5846	220805	156833
5847	220842	156795
5848	220880	156757
5849	220917	156719
5850	220961	156686
5851	221002	156650
5852	221041	156613
5853	221078	156575
5854	221118	156539
5855	221166	156508
5856	221206	156472
5857	221247	156436
5858	221284	156398
5859	221317	156357
5860	221359	156322
5861	221397	156285
5862	221437	156248
5863	221477	156212
5864	221508	156170
5865	221549	156134
5866	221591	156100
5867	221628	156061
5868	221661	156020
5869	221701	155984
5870	221741	155948
5871	221782	155912
5872	221821	155875
5873	221856	155836
5874	221894	155798
5875	221936	155763
5876	221974	155725
5877	222009	155685
5878	222049	155649
5879	222106	155625
5880	222154	155594
5881	222194	155558
5882	222233	155521
5883	222274	155486
5884	222312	155448
5885	222348	155409
5886	222387	155372
5887	222427	155336
5888	222466	155299
5889	222503	155261
5890	222542	155224
5891	222576	155183
5892	222617	155148
5893	222652	155109
5894	222688	155069
5895	222727	155032
5896	222763	154993
5897	222805	154958
5898	222845	154922
5899	222882	154884
5900	222918	154845
5901	222958	154809
5902	223002	154775
5903	223037	154736
5904	223070	154695
5905	223108	154657
5906	223147	154620
5907	223187	154584
5908	223224	154545
5909	223259	154506
5910	223299	154469
5911	223336	154431
5912	223371	154392
5913	223410	154355
5914	223448	154317
5915	223482	154277
5916	223520	154239
5917	223560	154202
5918	223604	154169
5919	223645	154134
5920	223682	154095
5921	223722	154059
5922	223759	154020
5923	223795	153981
5924	223834	153945
5925	223870	153906
5926	223935	153887
5927	223968	153846
5928	224004	153807
5929	224042	153769
5930	224080	153732
5931	224122	153696
5932	224168	153665
5933	224210	153629
5934	224246	153591
5935	224287	153555
5936	224324	153516
5937	224363	153480
5938	224401	153442
5939	224443	153407
5940	224478	153367
5941	224522	153334
5942	224560	153296
5943	224592	153254
5944	224631	153217
5945	224674	153183
5946	224713	153146
5947	224754	153111
5948	224794	153075
5949	224834	153038
5950	224874	153002
5951	224915	152967
5952	224952	152928
5953	224987	152888
5954	225030	152854
5955	225066	152815
5956	225105	152778
5957	225144	152741
5958	225187	152707
5959	225228	152671
5960	225265	152633
5961	225300	152593
5962	225339	152556
5963	225381	152522
5964	225418	152483
5965	225461	152449
5966	225502	152413
5967	225537	152373
5968	225578	152338
5969	225617	152301
5970	225668	152272
5971	225718	152242
5972	225761	152208
5973	225796	152169
5974	225852	152143
5975	225897	152110
5976	225937	152073
5977	225975	152036
5978	226013	151998
5979	226055	151964
5980	226097	151928
5981	226129	151887
5982	226169	151850
5983	226206	151812
5984	226242	151773
5985	226278	151734
5986	226319	151698
5987	226357	151661
5988	226395	151623
5989	226428	151582
5990	226465	151544
5991	226499	151503
5992	226537	151465
5993	226575	151428
5994	226618	151394
5995	226657	151357
5996	226696	151319
5997	226735	151282
5998	226774	151246
5999	226809	151206
6000	226850	151170
6001	226886	151131
6002	226923	151093
6003	226963	151057
6004	227003	151020
6005	227046	150986
6006	227082	150947
6007	227120	150909
6008	227158	150871
6009	227199	150836
6010	227234	150796
6011	227272	150758
6012	227310	150721
6013	227344	150680
6014	227381	150642
6015	227421	150606
6016	227459	150568
6017	227501	150533
6018	227533	150492
6019	227572	150454
6020	227620	150423
6021	227668	150392
6022	227702	150352
6023	227739	150314
6024	227777	150276
6025	227815	150238
6026	227851	150199
6027	227889	150162
6028	227928	150125
6029	227963	150085
6030	228001	150047
6031	228041	150011
6032	228077	149972
6033	228115	149934
6034	228158	149900
6035	228197	149862
6036	228235	149825
6037	228274	149788
6038	228309	149748
6039	228344	149709
6040	228381	149670
6041	228417	149631
6042	228454	149593
6043	228489	149553
6044	228525	149514
6045	228565	149478
6046	228600	149438
6047	228636	149400
6048	228675	149362
6049	228716	149327
6050	228754	149289
6051	228793	149252
6052	228829	149213
6053	228864	149174
6054	228904	149137
6055	228947	149102
6056	228982	149063
6057	229020	149025
6058	229056	148986
6059	229094	148949
6060	229134	148912
6061	229167	148871
6062	229203	148833
6063	229239	148793
6064	229280	148758
6065	229318	148720
6066	229351	148679
6067	229397	148647
6068	229439	148612
6069	229490	148582
6070	229533	148548
6071	229571	148510
6072	229611	148474
6073	229652	148438
6074	229685	148397
6075	229728	148363
6076	229764	148324
6077	229799	148284
6078	229839	148247
6079	229878	148211
6080	229919	148175
6081	229956	148136
6082	229996	148100
6083	230033	148062
6084	230074	148026
6085	230111	147988
6086	230151	147951
6087	230187	147912
6088	230230	147878
6089	230273	147843
6090	230311	147806
6091	230349	147768
6092	230391	147733
6093	230427	147694
6094	230467	147658
6095	230506	147621
6096	230543	147582
6097	230577	147542
6098	230613	147503
6099	230648	147464
6100	230684	147425
6101	230723	147387
6102	230760	147349
6103	230796	147310
6104	230832	147271
6105	230869	147233
6106	230910	147197
6107	230956	147164
6108	230997	147128
6109	231037	147092
6110	231077	147056
6111	231114	147017
6112	231156	146982
6113	231195	146945
6114	231235	146909
6115	231273	146871
6116	231310	146833
6117	231367	146807
6118	231412	146774
6119	231451	146737
6120	231493	146702
6121	231529	146662
6122	231571	146628
6123	231610	146591
6124	231655	146557
6125	231691	146518
6126	231725	146478
6127	231764	146441
6128	231804	146405
6129	231843	146367
6130	231881	146329
6131	231917	146291
6132	231953	146252
6133	231993	146215
6134	232038	146182
6135	232080	146147
6136	232120	146110
6137	232159	146073
6138	232199	146037
6139	232241	146002
6140	232282	145966
6141	232320	145928
6142	232354	145888
6143	232396	145852
6144	232434	145815
6145	232468	145774
6146	232508	145738
6147	232544	145699
6148	232584	145662
6149	232622	145625
6150	232657	145585
6151	232700	145551
6152	232737	145513
6153	232778	145476
6154	232817	145439
6155	232854	145401
6156	232891	145363
6157	232928	145325
6158	232966	145287
6159	233004	145249
6160	233044	145212
6161	233081	145174
6162	233117	145135
6163	233157	145099
6164	233197	145062
6165	233249	145033
6166	233288	144996
6167	233328	144960
6168	233363	144920
6169	233397	144880
6170	233435	144842
6171	233476	144806
6172	233516	144770
6173	233557	144734
6174	233597	144698
6175	233638	144662
6176	233682	144627
6177	233730	144596
6178	233773	144562
6179	233818	144528
6180	233860	144493
6181	233902	144457
6182	233943	144422
6183	233981	144384
6184	234025	144350
6185	234072	144318
6186	234109	144279
6187	234149	144243
6188	234185	144204
6189	234224	144167
6190	234267	144132
6191	234304	144094
6192	234352	144062
6193	234397	144028
6194	234441	143994
6195	234486	143961
6196	234531	143928
6197	234573	143893
6198	234610	143854
6199	234650	143818
6200	234690	143781
6201	234734	143747
6202	234773	143710
6203	234813	143673
6204	234850	143635
6205	234890	143598
6206	234930	143562
6207	234975	143529
6208	235014	143491
6209	235053	143454
6210	235094	143418
6211	235132	143380
6212	235170	143343
6213	235220	143312
6214	235278	143286
6215	235322	143252
6216	235363	143216
6217	235404	143181
6218	235449	143147
6219	235493	143113
6220	235537	143079
6221	235581	143045
6222	235624	143010
6223	235665	142974
6224	235713	142942
6225	235758	142908
6226	235799	142873
6227	235836	142834
6228	235875	142797
6229	235913	142759
6230	235956	142725
6231	235997	142689
6232	236040	142654
6233	236075	142615
6234	236118	142579
6235	236154	142540
6236	236195	142504
6237	236232	142466
6238	236271	142429
6239	236309	142391
6240	236353	142357
6241	236396	142322
6242	236453	142296
6243	236498	142262
6244	236535	142224
6245	236573	142186
6246	236613	142149
6247	236654	142114
6248	236693	142076
6249	236734	142040
6250	236774	142004
6251	236810	141965
6252	236856	141932
6253	236893	141893
6254	236932	141856
6255	236971	141819
6256	237009	141781
6257	237055	141748
6258	237106	141718
6259	237146	141682
6260	237182	141642
6261	237220	141605
6262	237259	141567
6263	237307	141535
6264	237343	141496
6265	237378	141457
6266	237422	141423
6267	237460	141385
6268	237501	141349
6269	237539	141311
6270	237577	141273
6271	237616	141236
6272	237651	141196
6273	237686	141157
6274	237722	141118
6275	237764	141082
6276	237806	141047
6277	237846	141010
6278	237890	140976
6279	237931	140940
6280	237971	140903
6281	238011	140867
6282	238061	140836
6283	238101	140799
6284	238140	140762
6285	238183	140727
6286	238221	140689
6287	238257	140650
6288	238294	140612
6289	238334	140575
6290	238373	140538
6291	238412	140500
6292	238451	140463
6293	238490	140426
6294	238532	140391
6295	238571	140353
6296	238614	140319
6297	238656	140283
6298	238710	140255
6299	238749	140218
6300	238794	140184
6301	238837	140149
6302	238881	140115
6303	238925	140080
6304	238963	140042
6305	239002	140005
6306	239036	139965
6307	239073	139927
6308	239113	139890
6309	239156	139855
6310	239198	139819
6311	239235	139781
6312	239276	139745
6313	239316	139708
6314	239359	139673
6315	239399	139637
6316	239441	139601
6317	239481	139565
6318	239520	139527
6319	239557	139489
6320	239598	139453
6321	239635	139414
6322	239673	139376
6323	239712	139339
6324	239749	139301
6325	239784	139261
6326	239824	139224
6327	239863	139187
6328	239903	139150
6329	239944	139114
6330	239990	139081
6331	240029	139044
6332	240069	139007
6333	240109	138971
6334	240151	138935
6335	240194	138900
6336	240235	138863
6337	240273	138826
6338	240313	138789
6339	240353	138752
6340	240394	138716
6341	240432	138679
6342	240472	138642
6343	240555	138630
6344	240651	138626
6345	240717	138603
6346	240764	138571
6347	240807	138536
6348	240849	138500
6349	240890	138464
6350	240935	138430
6351	240971	138391
6352	241013	138356
6353	241055	138320
6354	241095	138283
6355	241132	138245
6356	241171	138207
6357	241217	138174
6358	241257	138138
6359	241300	138102
6360	241346	138069
6361	241390	138034
6362	241429	137997
6363	241474	137963
6364	241522	137931
6365	241570	137899
6366	241615	137865
6367	241662	137832
6368	241706	137798
6369	241749	137763
6370	241801	137733
6371	241842	137696
6372	241884	137661
6373	241927	137626
6374	241971	137591
6375	242010	137554
6376	242051	137518
6377	242096	137484
6378	242136	137447
6379	242177	137411
6380	242219	137375
6381	242263	137341
6382	242303	137304
6383	242344	137267
6384	242384	137231
6385	242422	137192
6386	242457	137153
6387	242503	137119
6388	242545	137084
6389	242582	137045
6390	242626	137011
6391	242665	136974
6392	242703	136935
6393	242746	136900
6394	242784	136862
6395	242826	136827
6396	242865	136789
6397	242905	136753
6398	242945	136716
6399	242984	136678
6400	243025	136642
6401	243064	136605
6402	243108	136570
6403	243147	136533
6404	243187	136496
6405	243229	136460
6406	243263	136420
6407	243302	136383
6408	243361	136357
6409	243400	136319
6410	243440	136282
6411	243482	136246
6412	243523	136210
6413	243563	136174
6414	243606	136138
6415	243641	136099
6416	243683	136063
6417	243721	136025
6418	243758	135986
6419	243797	135949
6420	243831	135909
6421	243875	135874
6422	243911	135835
6423	243947	135796
6424	243989	135760
6425	244032	135725
6426	244069	135687
6427	244104	135647
6428	244146	135611
6429	244183	135572
6430	244218	135533
6431	244256	135495
6432	244297	135459
6433	244336	135421
6434	244372	135382
6435	244409	135344
6436	244441	135302
6437	244488	135269
6438	244532	135235
6439	244571	135197
6440	244609	135159
6441	244648	135122
6442	244685	135084
6443	244721	135044
6444	244755	135004
6445	244793	134966
6446	244831	134928
6447	244875	134894
6448	244916	134857
6449	244956	134820
6450	244996	134783
6451	245035	134746
6452	245075	134710
6453	245118	134674
6454	245156	134636
6455	245192	134597
6456	245228	134558
6457	245266	134520
6458	245304	134482
6459	245346	134447
6460	245386	134410
6461	245428	134374
6462	245467	134336
6463	245508	134300
6464	245546	134262
6465	245582	134223
6466	245621	134185
6467	245664	134150
6468	245702	134112
6469	245741	134075
6470	245784	134040
6471	245821	134001
6472	245860	133964
6473	245899	133926
6474	245933	133886
6475	245971	133848
6476	246007	133809
6477	246044	133771
6478	246086	133735
6479	246118	133694
6480	246155	133655
6481	246195	133618
6482	246232	133580
6483	246272	133543
6484	246311	133505
6485	246349	133467
6486	246388	133430
6487	246423	133390
6488	246469	133357
6489	246510	133320
6490	246551	133284
6491	246590	133246
6492	246623	133206
6493	246659	133167
6494	246703	133132
6495	246741	133094
6496	246778	133055
6497	246819	133019
6498	246854	132980
6499	246893	132942
6500	246928	132903
6501	246969	132866
6502	247007	132828
6503	247046	132791
6504	247080	132751
6505	247123	132716
6506	247161	132677
6507	247197	132639
6508	247234	132600
6509	247276	132564
6510	247315	132527
6511	247354	132489
6512	247389	132449
6513	247439	132418
6514	247490	132387
6515	247526	132348
6516	247566	132311
6517	247603	132273
6518	247642	132235
6519	247676	132195
6520	247710	132155
6521	247750	132118
6522	247789	132080
6523	247829	132043
6524	247871	132008
6525	247916	131973
6526	247951	131934
6527	247989	131896
6528	248022	131855
6529	248058	131816
6530	248095	131778
6531	248133	131740
6532	248169	131701
6533	248211	131665
6534	248248	131627
6535	248287	131589
6536	248327	131552
6537	248370	131517
6538	248414	131482
6539	248460	131448
6540	248499	131411
6541	248532	131370
6542	248571	131333
6543	248609	131295
6544	248647	131256
6545	248690	131221
6546	248728	131183
6547	248764	131144
6548	248806	131108
6549	248843	131070
6550	248879	131031
6551	248911	130990
6552	248950	130952
6553	248991	130916
6554	249030	130878
6555	249070	130841
6556	249111	130805
6557	249145	130765
6558	249184	130727
6559	249219	130688
6560	249267	130655
6561	249319	130624
6562	249359	130587
6563	249402	130552
6564	249442	130515
6565	249484	130479
6566	249525	130443
6567	249562	130404
6568	249604	130368
6569	249634	130326
6570	249674	130289
6571	249715	130253
6572	249751	130214
6573	249793	130178
6574	249833	130141
6575	249868	130102
6576	249906	130063
6577	249941	130024
6578	249984	129988
6579	250021	129950
6580	250062	129913
6581	250099	129875
6582	250137	129837
6583	250178	129801
6584	250213	129761
6585	250252	129723
6586	250298	129690
6587	250340	129654
6588	250381	129617
6589	250421	129580
6590	250460	129543
6591	250499	129505
6592	250538	129468
6593	250575	129429
6594	250613	129391
6595	250647	129351
6596	250682	129312
6597	250722	129275
6598	250757	129235
6599	250796	129198
6600	250839	129162
6601	250879	129126
6602	250915	129086
