iter	RMSE
5182	3.806123784e-05
5183	3.806099914e-05
5184	3.806043826e-05
5185	3.806004464e-05
5186	3.805946192e-05
5187	3.805905638e-05
5188	3.805862737e-05
5189	3.805799956e-05
5190	3.805721288e-05
5191	3.805665611e-05
5192	3.805601569e-05
5193	3.805523122e-05
5194	3.805486187e-05
5195	3.805394045e-05
5196	3.805340737e-05
5197	3.805278782e-05
5198	3.805219354e-05
5199	3.805170518e-05
5200	3.805114139e-05
5201	3.805056994e-05
5202	3.804951321e-05
5203	3.804889949e-05
5204	3.804822413e-05
5205	3.804765528e-05
5206	3.804720543e-05
5207	3.804691608e-05
5208	3.804635952e-05
5209	3.804584457e-05
5210	3.804544028e-05
5211	3.804442471e-05
5212	3.804414693e-05
5213	3.804369508e-05
5214	3.80430258e-05
5215	3.804253713e-05
5216	3.804196136e-05
5217	3.80416246e-05
5218	3.804116252e-05
5219	3.804066673e-05
5220	3.804018677e-05
5221	3.803984195e-05
5222	3.80384306e-05
5223	3.803797038e-05
5224	3.80373941e-05
5225	3.803690805e-05
5226	3.803627881e-05
5227	3.803582808e-05
5228	3.803539785e-05
5229	3.803488955e-05
5230	3.803453167e-05
5231	3.803389354e-05
5232	3.803342007e-05
5233	3.803293693e-05
5234	3.803244522e-05
5235	3.803186339e-05
5236	3.803130975e-05
5237	3.803075145e-05
5238	3.803023626e-05
5239	3.803000131e-05
5240	3.802960992e-05
5241	3.802842752e-05
5242	3.802809273e-05
5243	3.802750191e-05
5244	3.80270452e-05
5245	3.80264117e-05
5246	3.802573638e-05
5247	3.8025322e-05
5248	3.802506017e-05
5249	3.802460077e-05
5250	3.802405941e-05
5251	3.802373634e-05
5252	3.802311777e-05
5253	3.80226378e-05
5254	3.802241734e-05
5255	3.80219894e-05
5256	3.80214881e-05
5257	3.802099879e-05
5258	3.802072691e-05
5259	3.802046787e-05
5260	3.802017563e-05
5261	3.801971734e-05
5262	3.801918735e-05
5263	3.801875247e-05
5264	3.801806177e-05
5265	3.801773082e-05
5266	3.801733748e-05
5267	3.801664663e-05
5268	3.801624383e-05
5269	3.801599074e-05
5270	3.801529094e-05
5271	3.801467211e-05
5272	3.801383859e-05
5273	3.801321683e-05
5274	3.801266105e-05
5275	3.801206701e-05
5276	3.801175642e-05
5277	3.801129933e-05
5278	3.801063834e-05
5279	3.801006254e-05
5280	3.800963585e-05
5281	3.800920995e-05
5282	3.800884839e-05
5283	3.800814761e-05
5284	3.800777839e-05
5285	3.800720613e-05
5286	3.800672952e-05
5287	3.800628584e-05
5288	3.80057485e-05
5289	3.800496396e-05
5290	3.800413743e-05
5291	3.800371927e-05
5292	3.800311801e-05
5293	3.800276566e-05
5294	3.800232579e-05
5295	3.800199874e-05
5296	3.800146361e-05
5297	3.800103312e-05
5298	3.800011289e-05
5299	3.799973179e-05
5300	3.799937393e-05
5301	3.799902492e-05
5302	3.799752278e-05
5303	3.799712025e-05
5304	3.799665287e-05
5305	3.799592266e-05
5306	3.799528023e-05
5307	3.799463493e-05
5308	3.799383251e-05
5309	3.799347925e-05
5310	3.79930624e-05
5311	3.799234137e-05
5312	3.799199431e-05
5313	3.799125765e-05
5314	3.799081135e-05
5315	3.79903672e-05
5316	3.798978006e-05
5317	3.79891571e-05
5318	3.798884546e-05
5319	3.798844221e-05
5320	3.798807889e-05
5321	3.798737963e-05
5322	3.79867507e-05
5323	3.798604612e-05
5324	3.798513952e-05
5325	3.798494211e-05
5326	3.798450477e-05
5327	3.798417605e-05
5328	3.798352321e-05
5329	3.798280437e-05
5330	3.798227696e-05
5331	3.798175967e-05
5332	3.7981321e-05
5333	3.798090616e-05
5334	3.798034265e-05
5335	3.797970009e-05
5336	3.79792139e-05
5337	3.797891015e-05
5338	3.797849297e-05
5339	3.797778103e-05
5340	3.797733874e-05
5341	3.797695205e-05
5342	3.7976417e-05
5343	3.797577121e-05
5344	3.797537848e-05
5345	3.797477852e-05
5346	3.797410694e-05
5347	3.797374159e-05
5348	3.797336541e-05
5349	3.797287354e-05
5350	3.797242734e-05
5351	3.79715656e-05
5352	3.797105062e-05
5353	3.797046882e-05
5354	3.797009004e-05
5355	3.796955743e-05
5356	3.796903297e-05
5357	3.79684735e-05
5358	3.796824585e-05
5359	3.796770663e-05
5360	3.796717265e-05
5361	3.79666818e-05
5362	3.796638142e-05
5363	3.796620754e-05
5364	3.796571795e-05
5365	3.796543709e-05
5366	3.796445838e-05
5367	3.796396382e-05
5368	3.796345599e-05
5369	3.796298481e-05
5370	3.796268161e-05
5371	3.796229659e-05
5372	3.796131547e-05
5373	3.796093211e-05
5374	3.796049275e-05
5375	3.795998799e-05
5376	3.79593473e-05
5377	3.795882693e-05
5378	3.795839602e-05
5379	3.795793409e-05
5380	3.795764661e-05
5381	3.795685338e-05
5382	3.795635144e-05
5383	3.795566504e-05
5384	3.795526557e-05
5385	3.795468009e-05
5386	3.795436868e-05
5387	3.795378214e-05
5388	3.795318271e-05
5389	3.795274838e-05
5390	3.795178326e-05
5391	3.795090331e-05
5392	3.795048942e-05
5393	3.795004744e-05
5394	3.794964793e-05
5395	3.794921229e-05
5396	3.794868849e-05
5397	3.794799018e-05
5398	3.794737318e-05
5399	3.794685116e-05
5400	3.794631688e-05
5401	3.794556156e-05
5402	3.794530145e-05
5403	3.794489151e-05
5404	3.794459802e-05
5405	3.794411295e-05
5406	3.794319515e-05
5407	3.794245122e-05
5408	3.794194422e-05
5409	3.79414068e-05
5410	3.794088639e-05
5411	3.794024526e-05
5412	3.793991344e-05
5413	3.793933738e-05
5414	3.793900774e-05
5415	3.793852045e-05
5416	3.793804253e-05
5417	3.793755431e-05
5418	3.793706426e-05
5419	3.793651917e-05
5420	3.793631432e-05
5421	3.793553686e-05
5422	3.793502907e-05
5423	3.793445179e-05
5424	3.793387417e-05
5425	3.793332233e-05
5426	3.793301069e-05
5427	3.793250855e-05
5428	3.793198963e-05
5429	3.793138907e-05
5430	3.793111737e-05
5431	3.79303504e-05
5432	3.792962636e-05
5433	3.7928951e-05
5434	3.79285282e-05
5435	3.792777425e-05
5436	3.792735147e-05
5437	3.792700168e-05
5438	3.792664438e-05
5439	3.792500135e-05
5440	3.792462606e-05
5441	3.792423547e-05
5442	3.792377038e-05
5443	3.792329585e-05
5444	3.792303345e-05
5445	3.792252364e-05
5446	3.792156115e-05
5447	3.79211496e-05
5448	3.792060902e-05
5449	3.792022109e-05
5450	3.791974866e-05
5451	3.791920536e-05
5452	3.791891615e-05
5453	3.79177439e-05
5454	3.791723797e-05
5455	3.791674099e-05
5456	3.791619433e-05
5457	3.791580167e-05
5458	3.791525209e-05
5459	3.79149809e-05
5460	3.791404489e-05
5461	3.791363476e-05
5462	3.79133886e-05
5463	3.791284546e-05
5464	3.791252096e-05
5465	3.791206024e-05
5466	3.791162424e-05
5467	3.791118549e-05
5468	3.791050972e-05
5469	3.790987696e-05
5470	3.790923178e-05
5471	3.790868034e-05
5472	3.790802908e-05
5473	3.790755303e-05
5474	3.790711257e-05
5475	3.790673829e-05
5476	3.790645755e-05
5477	3.790608168e-05
5478	3.790543049e-05
5479	3.790429203e-05
5480	3.790381641e-05
5481	3.790322572e-05
5482	3.790261582e-05
5483	3.790191327e-05
5484	3.79010686e-05
5485	3.790064788e-05
5486	3.79001861e-05
5487	3.789910846e-05
5488	3.78986119e-05
5489	3.789769826e-05
5490	3.789723503e-05
5491	3.78967999e-05
5492	3.789650546e-05
5493	3.789586771e-05
5494	3.789542437e-05
5495	3.789507384e-05
5496	3.789405036e-05
5497	3.789298712e-05
5498	3.789248691e-05
5499	3.789192043e-05
5500	3.789144577e-05
5501	3.789088069e-05
5502	3.789034576e-05
5503	3.788956354e-05
5504	3.788919523e-05
5505	3.788870297e-05
5506	3.788818283e-05
5507	3.788756705e-05
5508	3.788719155e-05
5509	3.788654406e-05
5510	3.788564722e-05
5511	3.788492007e-05
5512	3.788449378e-05
5513	3.78840491e-05
5514	3.788357305e-05
5515	3.788280277e-05
5516	3.788245726e-05
5517	3.788174317e-05
5518	3.788108994e-05
5519	3.788061987e-05
5520	3.787994842e-05
5521	3.787931774e-05
5522	3.787889714e-05
5523	3.787837953e-05
5524	3.787792699e-05
5525	3.787745742e-05
5526	3.78770474e-05
5527	3.787679413e-05
5528	3.787660417e-05
5529	3.78760165e-05
5530	3.787568549e-05
5531	3.787510743e-05
5532	3.787467872e-05
5533	3.787424835e-05
5534	3.787343044e-05
5535	3.787287048e-05
5536	3.787229937e-05
5537	3.787188455e-05
5538	3.787122131e-05
5539	3.787036853e-05
5540	3.786967002e-05
5541	3.78693583e-05
5542	3.786875841e-05
5543	3.786820014e-05
5544	3.786787548e-05
5545	3.786745406e-05
5546	3.786701896e-05
5547	3.786621146e-05
5548	3.786574432e-05
5549	3.786485569e-05
5550	3.786432394e-05
5551	3.786376385e-05
5552	3.786354174e-05
5553	3.786311821e-05
5554	3.786269696e-05
5555	3.786208807e-05
5556	3.786160164e-05
5557	3.786066122e-05
5558	3.786004018e-05
5559	3.785934117e-05
5560	3.785855545e-05
5561	3.785769819e-05
5562	3.785673191e-05
5563	3.785631186e-05
5564	3.785553125e-05
5565	3.785521574e-05
5566	3.78550699e-05
5567	3.785470099e-05
5568	3.785422009e-05
5569	3.785355659e-05
5570	3.78530708e-05
5571	3.785237473e-05
5572	3.785095751e-05
5573	3.785062738e-05
5574	3.785011422e-05
5575	3.784940797e-05
5576	3.784920334e-05
5577	3.784866023e-05
5578	3.784831897e-05
5579	3.784790545e-05
5580	3.784740615e-05
5581	3.784697579e-05
5582	3.784654104e-05
5583	3.784610101e-05
5584	3.784541545e-05
5585	3.784503111e-05
5586	3.784468301e-05
5587	3.784399065e-05
5588	3.784350134e-05
5589	3.784309944e-05
5590	3.784257107e-05
5591	3.784230386e-05
5592	3.784175475e-05
5593	3.784139957e-05
5594	3.78405919e-05
5595	3.784018107e-05
5596	3.783952746e-05
5597	3.783875632e-05
5598	3.783820158e-05
5599	3.783770469e-05
5600	3.783738118e-05
5601	3.783675666e-05
5602	3.783629495e-05
5603	3.783595638e-05
5604	3.783558382e-05
5605	3.783528091e-05
5606	3.78347258e-05
5607	3.783430906e-05
5608	3.783394534e-05
5609	3.783312025e-05
5610	3.783275783e-05
5611	3.78323139e-05
5612	3.783182706e-05
5613	3.783135499e-05
5614	3.78307417e-05
5615	3.783029002e-05
5616	3.783017262e-05
5617	3.782973596e-05
5618	3.78293202e-05
5619	3.782898222e-05
5620	3.782872611e-05
5621	3.782757687e-05
5622	3.782681121e-05
5623	3.782620772e-05
5624	3.782585525e-05
5625	3.782529035e-05
5626	3.782459803e-05
5627	3.782410585e-05
5628	3.782364962e-05
5629	3.782310271e-05
5630	3.782254339e-05
5631	3.782217989e-05
5632	3.782187037e-05
5633	3.782140373e-05
5634	3.782085085e-05
5635	3.782037458e-05
5636	3.781989582e-05
5637	3.781943881e-05
5638	3.781854708e-05
5639	3.781820409e-05
5640	3.781795762e-05
5641	3.7817427e-05
5642	3.781718945e-05
5643	3.781654539e-05
5644	3.781591536e-05
5645	3.781539879e-05
5646	3.781489508e-05
5647	3.78140363e-05
5648	3.781379503e-05
5649	3.781196652e-05
5650	3.781135862e-05
5651	3.781066861e-05
5652	3.781041789e-05
5653	3.780974646e-05
5654	3.780920132e-05
5655	3.780870028e-05
5656	3.780812373e-05
5657	3.780760266e-05
5658	3.780711307e-05
5659	3.780678011e-05
5660	3.780598745e-05
5661	3.780588288e-05
5662	3.780527027e-05
5663	3.780480413e-05
5664	3.780428885e-05
5665	3.780392125e-05
5666	3.78036391e-05
5667	3.780314555e-05
5668	3.780281232e-05
5669	3.780233953e-05
5670	3.780173394e-05
5671	3.779990726e-05
5672	3.779904629e-05
5673	3.779824474e-05
5674	3.779751889e-05
5675	3.779732896e-05
5676	3.77970064e-05
5677	3.779657496e-05
5678	3.779606451e-05
5679	3.779483129e-05
5680	3.779459119e-05
5681	3.779415266e-05
5682	3.779359876e-05
5683	3.779313116e-05
5684	3.779287088e-05
5685	3.779195526e-05
5686	3.779142823e-05
5687	3.779096104e-05
5688	3.779054047e-05
5689	3.779003454e-05
5690	3.778944059e-05
5691	3.778896435e-05
5692	3.778833917e-05
5693	3.778796576e-05
5694	3.778751171e-05
5695	3.778707588e-05
5696	3.778650924e-05
5697	3.778561651e-05
5698	3.778370382e-05
5699	3.778339159e-05
5700	3.778279414e-05
5701	3.778238211e-05
5702	3.778199524e-05
5703	3.778150351e-05
5704	3.778090637e-05
5705	3.778044793e-05
5706	3.778003984e-05
5707	3.777968685e-05
5708	3.77793275e-05
5709	3.777870594e-05
5710	3.777847616e-05
5711	3.777806843e-05
5712	3.777761669e-05
5713	3.777702061e-05
5714	3.777649436e-05
5715	3.777600106e-05
5716	3.777569056e-05
5717	3.777423775e-05
5718	3.777372982e-05
5719	3.777322883e-05
5720	3.7772579e-05
5721	3.777206287e-05
5722	3.777147356e-05
5723	3.777088481e-05
5724	3.777031485e-05
5725	3.77689992e-05
5726	3.776827354e-05
5727	3.776797048e-05
5728	3.776752699e-05
5729	3.776693909e-05
5730	3.776667997e-05
5731	3.776611759e-05
5732	3.776536021e-05
5733	3.776488585e-05
5734	3.776439731e-05
5735	3.776390357e-05
5736	3.776340309e-05
5737	3.776253209e-05
5738	3.776202503e-05
5739	3.776163106e-05
5740	3.776079342e-05
5741	3.776006157e-05
5742	3.775963859e-05
5743	3.775934259e-05
5744	3.775871606e-05
5745	3.775802779e-05
5746	3.775765864e-05
5747	3.775730438e-05
5748	3.775689994e-05
5749	3.775636381e-05
5750	3.775568414e-05
5751	3.775506121e-05
5752	3.775472682e-05
5753	3.775329587e-05
5754	3.775275896e-05
5755	3.775222644e-05
5756	3.775151645e-05
5757	3.775114864e-05
5758	3.775083857e-05
5759	3.775043617e-05
5760	3.774984777e-05
5761	3.774926949e-05
5762	3.774855042e-05
5763	3.774784553e-05
5764	3.774723441e-05
5765	3.774664467e-05
5766	3.774638493e-05
5767	3.774606998e-05
5768	3.774551841e-05
5769	3.77448223e-05
5770	3.774450012e-05
5771	3.774403637e-05
5772	3.774338575e-05
5773	3.774295969e-05
5774	3.774228331e-05
5775	3.774148736e-05
5776	3.774116658e-05
5777	3.773999465e-05
5778	3.773963676e-05
5779	3.773831184e-05
5780	3.773785169e-05
5781	3.773734558e-05
5782	3.773689305e-05
5783	3.773655616e-05
5784	3.773614273e-05
5785	3.773567835e-05
5786	3.773545402e-05
5787	3.77350363e-05
5788	3.773457723e-05
5789	3.773407277e-05
5790	3.773363054e-05
5791	3.773330246e-05
5792	3.77328413e-05
5793	3.773238179e-05
5794	3.773195541e-05
5795	3.773145833e-05
5796	3.77308912e-05
5797	3.773044888e-05
5798	3.773006026e-05
5799	3.772937817e-05
5800	3.772888598e-05
5801	3.772858022e-05
5802	3.772792642e-05
5803	3.772747608e-05
5804	3.772702089e-05
5805	3.772559386e-05
5806	3.772533707e-05
5807	3.772487493e-05
5808	3.772427035e-05
5809	3.772381662e-05
5810	3.772322694e-05
5811	3.772276629e-05
5812	3.772245015e-05
5813	3.772196542e-05
5814	3.772120153e-05
5815	3.772071472e-05
5816	3.772020502e-05
5817	3.771948225e-05
5818	3.771922673e-05
5819	3.77188584e-05
5820	3.771759856e-05
5821	3.771718512e-05
5822	3.771707757e-05
5823	3.771676949e-05
5824	3.771624904e-05
5825	3.77158734e-05
5826	3.771527108e-05
5827	3.771492024e-05
5828	3.771454529e-05
5829	3.771378235e-05
5830	3.771326485e-05
5831	3.771277154e-05
5832	3.771235716e-05
5833	3.771192248e-05
5834	3.771141892e-05
5835	3.771104531e-05
5836	3.771007903e-05
5837	3.770953031e-05
5838	3.770910241e-05
5839	3.770863856e-05
5840	3.770785527e-05
5841	3.770748757e-05
5842	3.770688299e-05
5843	3.770630582e-05
5844	3.770562934e-05
5845	3.770477289e-05
5846	3.770399651e-05
5847	3.770361867e-05
5848	3.770314936e-05
5849	3.770262116e-05
5850	3.770210734e-05
5851	3.770181366e-05
5852	3.770154611e-05
5853	3.77011306e-05
5854	3.770069486e-05
5855	3.76999662e-05
5856	3.769941125e-05
5857	3.769883469e-05
5858	3.769840846e-05
5859	3.769811653e-05
5860	3.769776525e-05
5861	3.769740995e-05
5862	3.769696934e-05
5863	3.769649638e-05
5864	3.769597426e-05
5865	3.769544041e-05
5866	3.769432629e-05
5867	3.769402463e-05
5868	3.769345819e-05
5869	3.769293922e-05
5870	3.769247374e-05
5871	3.769202854e-05
5872	3.76910086e-05
5873	3.769050751e-05
5874	3.768995646e-05
5875	3.768963047e-05
5876	3.768903134e-05
5877	3.768865345e-05
5878	3.768824466e-05
5879	3.768743323e-05
5880	3.768687704e-05
5881	3.768638043e-05
5882	3.768573246e-05
5883	3.768512536e-05
5884	3.768474707e-05
5885	3.768440914e-05
5886	3.768394335e-05
5887	3.768365289e-05
5888	3.768319634e-05
5889	3.768272466e-05
5890	3.768222913e-05
5891	3.768192027e-05
5892	3.768138315e-05
5893	3.768097791e-05
5894	3.768028894e-05
5895	3.768002024e-05
5896	3.767928231e-05
5897	3.767850053e-05
5898	3.767803467e-05
5899	3.767692182e-05
5900	3.767654736e-05
5901	3.767614391e-05
5902	3.767445234e-05
5903	3.767396807e-05
5904	3.767360192e-05
5905	3.767321283e-05
5906	3.767243524e-05
5907	3.767210848e-05
5908	3.767111644e-05
5909	3.767072137e-05
5910	3.767020988e-05
5911	3.7669961e-05
5912	3.766966927e-05
5913	3.76690719e-05
5914	3.766861998e-05
5915	3.766831294e-05
5916	3.766782283e-05
5917	3.766742275e-05
5918	3.766674301e-05
5919	3.766626722e-05
5920	3.766581204e-05
5921	3.766528718e-05
5922	3.766484086e-05
5923	3.766460618e-05
5924	3.766410916e-05
5925	3.766386377e-05
5926	3.766339943e-05
5927	3.766298403e-05
5928	3.766239983e-05
5929	3.766196112e-05
5930	3.766147911e-05
5931	3.766097553e-05
5932	3.766015421e-05
5933	3.765879846e-05
5934	3.765841139e-05
5935	3.76577057e-05
5936	3.765734473e-05
5937	3.765678278e-05
5938	3.765636673e-05
5939	3.765574951e-05
5940	3.765536938e-05
5941	3.765459932e-05
5942	3.765425247e-05
5943	3.765368292e-05
5944	3.765317174e-05
5945	3.765270559e-05
5946	3.765226866e-05
5947	3.765049511e-05
5948	3.765008231e-05
5949	3.76496414e-05
5950	3.764899358e-05
5951	3.764855511e-05
5952	3.764777635e-05
5953	3.764721206e-05
5954	3.764662913e-05
5955	3.764632988e-05
5956	3.764607087e-05
5957	3.764554978e-05
5958	3.764487772e-05
5959	3.764439492e-05
5960	3.764418667e-05
5961	3.764355939e-05
5962	3.764314898e-05
5963	3.764266637e-05
5964	3.764230774e-05
5965	3.764173116e-05
5966	3.764139557e-05
5967	3.764115202e-05
5968	3.76406623e-05
5969	3.764016774e-05
5970	3.763953878e-05
5971	3.763911531e-05
5972	3.763872532e-05
5973	3.763835261e-05
5974	3.763785006e-05
5975	3.763747276e-05
5976	3.763694539e-05
5977	3.763652754e-05
5978	3.763598002e-05
5979	3.763553398e-05
5980	3.763495529e-05
5981	3.763443551e-05
5982	3.763375334e-05
5983	3.763327561e-05
5984	3.763268573e-05
5985	3.763224522e-05
5986	3.763173135e-05
5987	3.763127812e-05
5988	3.763095225e-05
5989	3.763073063e-05
5990	3.763022777e-05
5991	3.762994405e-05
5992	3.76295362e-05
5993	3.762920099e-05
5994	3.762837753e-05
5995	3.762796747e-05
5996	3.762744914e-05
5997	3.762694554e-05
5998	3.762645679e-05
5999	3.762584987e-05
6000	3.762527622e-05
6001	3.762490543e-05
6002	3.76245819e-05
6003	3.762419686e-05
6004	3.762325069e-05
6005	3.762281181e-05
6006	3.762251506e-05
6007	3.762228632e-05
6008	3.762160229e-05
6009	3.762101927e-05
6010	3.762069581e-05
6011	3.762031413e-05
6012	3.761956653e-05
6013	3.761878385e-05
6014	3.761813886e-05
6015	3.761762639e-05
6016	3.761723674e-05
6017	3.761616021e-05
6018	3.761588866e-05
6019	3.761532034e-05
6020	3.761490801e-05
6021	3.761443991e-05
6022	3.761388576e-05
6023	3.761347332e-05
6024	3.761281421e-05
6025	3.761236861e-05
6026	3.761185376e-05
6027	3.761102432e-05
6028	3.76106643e-05
6029	3.76101583e-05
6030	3.760964447e-05
6031	3.760938007e-05
6032	3.760908946e-05
6033	3.760874542e-05
6034	3.760795577e-05
6035	3.760749829e-05
6036	3.760611976e-05
6037	3.760563052e-05
6038	3.760543444e-05
6039	3.760513552e-05
6040	3.76047056e-05
6041	3.760426658e-05
6042	3.760358575e-05
6043	3.760319395e-05
6044	3.76025954e-05
6045	3.760205343e-05
6046	3.76014687e-05
6047	3.76010367e-05
6048	3.760082814e-05
6049	3.760036622e-05
6050	3.760009159e-05
6051	3.759965605e-05
6052	3.759905792e-05
6053	3.759870169e-05
6054	3.759835264e-05
6055	3.759783161e-05
6056	3.759752184e-05
6057	3.759708662e-05
6058	3.759682564e-05
6059	3.759606648e-05
6060	3.759558735e-05
6061	3.759530103e-05
6062	3.759474224e-05
6063	3.759425794e-05
6064	3.75937843e-05
6065	3.759337888e-05
6066	3.759264738e-05
6067	3.759188793e-05
6068	3.759145092e-05
6069	3.759105092e-05
6070	3.75907352e-05
6071	3.759018678e-05
6072	3.75895754e-05
6073	3.758880417e-05
6074	3.758826291e-05
6075	3.758779857e-05
6076	3.758756593e-05
6077	3.758700977e-05
6078	3.758639346e-05
6079	3.758609284e-05
6080	3.758557995e-05
6081	3.758487982e-05
6082	3.758438083e-05
6083	3.758399547e-05
6084	3.758295211e-05
6085	3.758243896e-05
6086	3.758149095e-05
6087	3.758077951e-05
6088	3.758018454e-05
6089	3.757955178e-05
6090	3.757888801e-05
6091	3.757833475e-05
6092	3.757783065e-05
6093	3.757738221e-05
6094	3.757680312e-05
6095	3.757648786e-05
6096	3.757599107e-05
6097	3.757566348e-05
6098	3.757543515e-05
6099	3.75750365e-05
6100	3.757454069e-05
6101	3.757372752e-05
6102	3.757262749e-05
6103	3.757233832e-05
6104	3.757188124e-05
6105	3.757126804e-05
6106	3.757090729e-05
6107	3.756921243e-05
6108	3.756881658e-05
6109	3.756826626e-05
6110	3.756782437e-05
6111	3.756704969e-05
6112	3.756647244e-05
6113	3.756584215e-05
6114	3.756526958e-05
6115	3.756457976e-05
6116	3.756417503e-05
6117	3.756363659e-05
6118	3.756319193e-05
6119	3.756282788e-05
6120	3.756174659e-05
6121	3.756156701e-05
6122	3.75610744e-05
6123	3.756038395e-05
6124	3.755931237e-05
6125	3.755862191e-05
6126	3.755834506e-05
6127	3.755784598e-05
6128	3.75575063e-05
6129	3.755697062e-05
6130	3.75566654e-05
6131	3.755599604e-05
6132	3.755559189e-05
6133	3.755517565e-05
6134	3.755430986e-05
6135	3.755362193e-05
6136	3.755316915e-05
6137	3.755268126e-05
6138	3.755175705e-05
6139	3.755130938e-05
6140	3.75504542e-05
6141	3.754978573e-05
6142	3.75491563e-05
6143	3.754879301e-05
6144	3.754803214e-05
6145	3.754724086e-05
6146	3.754662446e-05
6147	3.754622447e-05
6148	3.754561297e-05
6149	3.754518949e-05
6150	3.754491757e-05
6151	3.754447157e-05
6152	3.754417235e-05
6153	3.754342782e-05
6154	3.754305326e-05
6155	3.754272835e-05
6156	3.75423411e-05
6157	3.754202124e-05
6158	3.754173161e-05
6159	3.754117711e-05
6160	3.754066179e-05
6161	3.75403204e-05
6162	3.75399934e-05
6163	3.75394191e-05
6164	3.753874954e-05
6165	3.753830177e-05
6166	3.753779944e-05
6167	3.753741259e-05
6168	3.753712831e-05
6169	3.753684904e-05
6170	3.753626319e-05
6171	3.75358414e-05
6172	3.753538296e-05
6173	3.75351143e-05
6174	3.753409442e-05
6175	3.753353604e-05
6176	3.753285078e-05
6177	3.753245974e-05
6178	3.75320598e-05
6179	3.753145944e-05
6180	3.753105837e-05
6181	3.753054187e-05
6182	3.753011126e-05
6183	3.752949253e-05
6184	3.752884914e-05
6185	3.752843349e-05
6186	3.752815874e-05
6187	3.752762832e-05
6188	3.752706707e-05
6189	3.752655219e-05
6190	3.752597017e-05
6191	3.75256944e-05
6192	3.752514329e-05
6193	3.752436397e-05
6194	3.752396247e-05
6195	3.752336707e-05
6196	3.752295177e-05
6197	3.752260093e-05
6198	3.752212707e-05
6199	3.752180386e-05
6200	3.75214041e-05
6201	3.752090631e-05
6202	3.752038673e-05
6203	3.751992508e-05
6204	3.751913998e-05
6205	3.751873932e-05
6206	3.751828994e-05
6207	3.751783884e-05
6208	3.751677952e-05
6209	3.751644028e-05
6210	3.751577149e-05
6211	3.751540965e-05
6212	3.751498713e-05
6213	3.751458641e-05
6214	3.751401404e-05
6215	3.751334819e-05
6216	3.751299948e-05
6217	3.751262933e-05
6218	3.751205063e-05
6219	3.751071358e-05
6220	3.751037595e-05
6221	3.750988359e-05
6222	3.750941408e-05
6223	3.750919007e-05
6224	3.750873337e-05
6225	3.750823955e-05
6226	3.750775545e-05
6227	3.750750455e-05
6228	3.75067358e-05
6229	3.750594702e-05
6230	3.750550679e-05
6231	3.75048921e-05
6232	3.750436046e-05
6233	3.750399018e-05
6234	3.750344561e-05
6235	3.7503091e-05
6236	3.750268549e-05
6237	3.750257101e-05
6238	3.75019492e-05
6239	3.750155157e-05
6240	3.750119584e-05
6241	3.750061967e-05
6242	3.750023304e-05
6243	3.749976408e-05
6244	3.749953684e-05
6245	3.749913573e-05
6246	3.749881341e-05
6247	3.749844267e-05
6248	3.749772104e-05
6249	3.749727457e-05
6250	3.749683429e-05
6251	3.749609227e-05
6252	3.749565005e-05
6253	3.74947573e-05
6254	3.749400301e-05
6255	3.749371558e-05
6256	3.749326994e-05
6257	3.749270422e-05
6258	3.749243855e-05
6259	3.749193238e-05
6260	3.749152305e-05
6261	3.749043751e-05
6262	3.749008641e-05
6263	3.748915669e-05
6264	3.748745246e-05
6265	3.748714958e-05
6266	3.748616758e-05
6267	3.748586876e-05
6268	3.748548241e-05
6269	3.748514346e-05
6270	3.748478267e-05
6271	3.748437362e-05
6272	3.748371444e-05
6273	3.74833793e-05
6274	3.748309053e-05
6275	3.748262037e-05
6276	3.748184806e-05
6277	3.748146422e-05
6278	3.748116704e-05
6279	3.748087556e-05
6280	3.748037811e-05
6281	3.748000396e-05
6282	3.747969375e-05
6283	3.74793616e-05
6284	3.747894584e-05
6285	3.747857992e-05
6286	3.747828618e-05
6287	3.747797492e-05
6288	3.747754791e-05
6289	3.74771187e-05
6290	3.747668996e-05
6291	3.74762147e-05
6292	3.747562086e-05
6293	3.747528841e-05
6294	3.747497683e-05
6295	3.747450184e-05
6296	3.747396453e-05
6297	3.747369048e-05
6298	3.747305722e-05
6299	3.747274131e-05
6300	3.747221974e-05
6301	3.747183722e-05
6302	3.747124789e-05
6303	3.747050708e-05
6304	3.74697234e-05
6305	3.746933792e-05
6306	3.74680524e-05
6307	3.746735615e-05
6308	3.746705906e-05
6309	3.746657197e-05
6310	3.746601947e-05
6311	3.746564961e-05
6312	3.746468579e-05
6313	3.74638252e-05
6314	3.746304695e-05
6315	3.746228556e-05
6316	3.746141152e-05
6317	3.746083329e-05
6318	3.746047021e-05
6319	3.746011446e-05
6320	3.74596557e-05
6321	3.745943466e-05
6322	3.74591927e-05
6323	3.745873836e-05
6324	3.745839716e-05
6325	3.745795348e-05
6326	3.74575323e-05
6327	3.745730083e-05
6328	3.745683604e-05
6329	3.745627631e-05
6330	3.745570281e-05
6331	3.745538888e-05
6332	3.745474025e-05
6333	3.74542124e-05
6334	3.745368373e-05
6335	3.745308022e-05
6336	3.745265679e-05
6337	3.745171573e-05
6338	3.745100058e-05
6339	3.745056284e-05
6340	3.744989093e-05
6341	3.744946529e-05
6342	3.744866326e-05
6343	3.744823458e-05
6344	3.744780302e-05
6345	3.744745805e-05
6346	3.744694563e-05
6347	3.7446379e-05
